Data,H,|I|,Out_Acc,In_Acc,Sol_Time,Gap,ObjVal,ObjBound,Model,Weight,Cal_Time,Rand_State,TL,Tuning_Used,Num_CB,Num_Cuts,CB_Time,Eps,Single_F,Max_F,,
climate,2,405,0.933333333,0.938271605,0.011508942,0,380,380,CUT2,0,339.2848082,138,3600,TRUE,0,0,0,0,,,,
balance_scale,3,468,0.675159236,0.756410256,0.001575947,0,354,354,CUT2,0,341.4112709,15,3600,TRUE,0,0,0,0,,,,
fico_binary,2,7844,0.710898662,0.711499235,0.013383865,0,5581,5581,CUT2,0,1338.794785,15,3600,TRUE,0,0,0,0,,,,
climate,2,405,0.933333333,0.928395062,0.012712002,0,376,376,CUT2,0,419.2723835,15,3600,TRUE,303,248,14.87330103,0,,,,
balance_scale,3,468,0.719745223,0.741452991,0.002145052,0,347,347,CUT2,0,100.2252325,89,3600,TRUE,0,0,0,0,,,,
climate,2,405,0.911111111,0.948148148,0.011646032,0,384,384,CUT2,0,337.479127,89,3600,TRUE,0,0,0,0,,,,
fico_binary,2,7844,0.715869981,0.709841917,0.013702154,0,5568,5568,CUT2,0,1256.870245,89,3600,TRUE,0,0,0,0,,,,
climate,2,405,0.925925926,0.940740741,0.010330915,0,381,381,CUT2,0,372.7766763,42,3600,TRUE,0,0,0,0,,,,
climate,3,405,0.918518519,0.967901235,3600.023438,0.033163265,392,405,CUT2,0,1321.311541,138,3600,TRUE,0,0,0,,,,,
balance_scale,3,468,0.700636943,0.752136752,0.001588106,0,352,352,CUT2,0,137.8028816,42,3600,TRUE,166,148,146.2976921,0,,,,
climate,2,405,0.940740741,0.938271605,0.011070967,0,380,380,CUT2,0,250.8607315,0,3600,TRUE,302,262,14.67732739,0,,,,
hayes_roth,2,120,0.525,0.658333333,0.000659943,0,79,79,CUT2,0,4.241543055,138,3600,TRUE,0,0,0,0,,,,
hayes_roth,2,120,0.5,0.641666667,0.000169992,0,77,77,CUT2,0,3.944237761,15,3600,TRUE,0,0,0,0,,,,
hayes_roth,2,120,0.55,0.65,0.000164032,0,78,78,CUT2,0,3.461633459,89,3600,TRUE,0,0,0,,,,,
hayes_roth,2,120,0.475,0.675,0.000161886,0,81,81,CUT2,0,3.748050831,42,3600,TRUE,0,0,0,0,,,,
hayes_roth,2,120,0.525,0.658333333,0.000242949,0,79,79,CUT2,0,3.110626586,0,3600,TRUE,0,0,0,0,,,,
house_votes_84,2,326,0.972477064,0.95398773,0.001210928,0,311,311,CUT2,0,18.34746542,138,3600,TRUE,0,0,0,0,,,,
house_votes_84,2,326,0.944954128,0.963190184,0.000492096,0,314,314,CUT2,0,20.89137561,15,3600,TRUE,85,78,8.904740095,0,,,,
house_votes_84,2,326,0.95412844,0.963190184,0.000703096,0,314,314,CUT2,0,15.15864538,89,3600,TRUE,62,50,0.554680347,0,,,,
house_votes_84,2,326,0.963302752,0.960122699,0.000653982,0,313,313,CUT2,0,39.60951102,42,3600,TRUE,62,50,0.554975986,0,,,,
house_votes_84,2,326,0.862385321,0.960122699,0.001138926,0,313,313,CUT2,0,19.33531017,0,3600,TRUE,71,57,0.585513592,0,,,,
fico_binary,2,7844,0.695984704,0.716471188,0.013739109,0,5620,5620,CUT2,0,1315.269813,42,3600,TRUE,55,44,0.529962301,0,,,,
ionosphere,2,263,0.852272727,0.904942966,0.012279987,0,238,238,CUT2,0,221.6154033,138,3600,TRUE,331,287,15.74866033,0,,,,
balance_scale,3,468,0.719745223,0.741452991,0.001583099,0,347,347,CUT2,0,115.9652593,0,3600,TRUE,55,49,3.099127769,,,,,
ionosphere,2,263,0.806818182,0.897338403,0.011435986,0,236,236,CUT2,0,251.4479348,15,3600,TRUE,0,0,0,0,,,,
ionosphere,2,263,0.795454545,0.904942966,0.010456085,0,238,238,CUT2,0,328.4961436,89,3600,TRUE,0,0,0,0,,,,
fico_binary,2,7844,0.717017208,0.709459459,0.011826992,0,5565,5565,CUT2,0,1398.699973,0,3600,TRUE,219,185,3.44639039,,,,,
ionosphere,2,263,0.920454545,0.882129278,0.00966382,0,232,232,CUT2,0,269.5992996,42,3600,TRUE,63,52,2.745440006,0,,,,
ionosphere,2,263,0.818181818,0.893536122,0.01168108,0,235,235,CUT2,0,192.448619,0,3600,TRUE,161,145,66.92745137,0,,,,
iris,2,112,0.947368421,0.955357143,0.000219107,0,107,107,CUT2,0,0.633015208,138,3600,TRUE,0,0,0,0,,,,
iris,2,112,0.973684211,0.955357143,0.00019002,0,107,107,CUT2,0,0.484643199,15,3600,TRUE,0,0,0,0,,,,
iris,2,112,0.947368421,0.964285714,0.000199795,0,108,108,CUT2,0,0.558970526,89,3600,TRUE,0,0,0,0,,,,
iris,2,112,1,0.946428571,0.000298977,0,106,106,CUT2,0,0.528595433,42,3600,TRUE,0,0,0,0,,,,
iris,2,112,0.894736842,0.964285714,0.00020504,0,108,108,CUT2,0,1.426418997,0,3600,TRUE,0,0,0,,,,,
spect,3,200,0.582089552,0.805,3600.006481,0.173913043,161,189,CUT2,0,1266.071809,138,3600,TRUE,0,0,0,,,,,
kr_vs_kp,2,2397,0.879849812,0.865665415,733.6434031,0,2075,2075,CUT2,0,2041.810152,138,3600,TRUE,0,0,0,0,,,,
climate,3,405,0.948148148,0.955555556,3600.05736,0.046511628,387,405,CUT2,0,5763.250726,15,3600,TRUE,37,30,0.836052895,0,,,,
kr_vs_kp,2,2397,0.863579474,0.871088861,732.899297,0,2088,2088,CUT2,0,2216.163549,15,3600,TRUE,0,0,0,0,,,,
spect,3,200,0.656716418,0.795,3600.006437,0.132075472,159,180,CUT2,0,336.4499215,15,3600,TRUE,194,174,10.74129295,0,,,,
climate,3,405,0.888888889,0.958024691,3601.274714,0.043814433,388,405,CUT2,0,2384.484841,89,3600,TRUE,67,58,2.122240543,0,,,,
kr_vs_kp,2,2397,0.868585732,0.869420108,0.006547928,0,2084,2084,CUT2,0,1572.411542,89,3600,TRUE,0,0,0,,,,,
spect,3,200,0.701492537,0.795,3600.007747,0.201257862,159,191,CUT2,0,394.8338592,89,3600,TRUE,0,0,0,,,,,
kr_vs_kp,2,2397,0.877346683,0.866499791,114.8808861,0,2077,2077,CUT2,0,1941.363926,42,3600,TRUE,0,0,0,0,,,,
spect,3,200,0.686567164,0.78,3600.00724,0.198717949,156,187,CUT2,0,416.3465404,42,3600,TRUE,0,0,0,0,,,,
climate,3,405,0.918518519,0.960493827,3600.071749,0.041131105,389,405,CUT2,0,5754.824965,42,3600,TRUE,0,0,0,,,,,
kr_vs_kp,2,2397,0.868585732,0.869420108,3624.776023,0.150191939,2084,2397,CUT2,0,1855.033291,0,3600,TRUE,52,46,0.392516136,0,,,,
monk1,2,93,0.903225806,0.795698925,0.000154018,0,74,74,CUT2,0,2.698478967,138,3600,TRUE,51,45,0.389636755,0,,,,
monk1,2,93,0.774193548,0.838709677,0.000159025,0,78,78,CUT2,0,2.263603605,15,3600,TRUE,51,46,0.403779268,0,,,,
monk1,2,93,0.774193548,0.806451613,0.000236988,0,75,75,CUT2,0,2.542094409,89,3600,TRUE,34,26,0.47175765,0,,,,
monk1,2,93,0.838709677,0.817204301,0.00027895,0,76,76,CUT2,0,2.371783562,42,3600,TRUE,29,24,0.463368893,0,,,,
monk1,2,93,0.741935484,0.827956989,0.000146151,0,77,77,CUT2,0,2.449841946,0,3600,TRUE,24,20,0.365443468,0,,,,
monk2,2,126,0.651162791,0.666666667,0.000458002,0,84,84,CUT2,0,4.968779288,138,3600,TRUE,30,26,0.477049112,,,,,
monk2,2,126,0.697674419,0.650793651,0.000689983,0,82,82,CUT2,0,5.022134855,15,3600,TRUE,26,23,0.446994781,,,,,
monk2,2,126,0.604651163,0.682539683,0.000593185,0,86,86,CUT2,0,5.220820002,89,3600,TRUE,0,0,0,,,,,
monk2,2,126,0.441860465,0.69047619,0.000174999,0,87,87,CUT2,0,3.871181346,42,3600,TRUE,0,0,0,0,,,,
monk2,2,126,0.441860465,0.682539683,0.000387907,0,86,86,CUT2,0,5.874565735,0,3600,TRUE,92,78,2.085380554,0,,,,
monk3,2,91,1,0.912087912,0.000154018,0,83,83,CUT2,0,1.599949121,138,3600,TRUE,223,200,10.59593511,0,,,,
monk3,2,91,0.935483871,0.934065934,0.000132084,0,85,85,CUT2,0,2.370693617,15,3600,TRUE,87,71,2.093835115,0,,,,
monk3,2,91,0.903225806,0.945054945,0.000150919,0,86,86,CUT2,0,1.365185633,89,3600,TRUE,0,0,0,0,,,,
monk3,2,91,0.935483871,0.934065934,0.000140905,0,85,85,CUT2,0,2.24849268,42,3600,TRUE,0,0,0,0,,,,
monk3,2,91,0.935483871,0.934065934,0.000153065,0,85,85,CUT2,0,0.454982318,0,3600,TRUE,0,0,0,0,,,,
soybean_small,2,35,1,1,0.000250816,0,35,35,CUT2,0,0.287414946,138,3600,TRUE,0,0,0,0,,,,
soybean_small,2,35,0.916666667,1,0.000309944,0,35,35,CUT2,0,0.27065967,15,3600,TRUE,145,112,4.826666117,0,,,,
soybean_small,2,35,0.916666667,1,0.00030303,0,35,35,CUT2,0,0.350636326,89,3600,TRUE,0,0,0,0,,,,
soybean_small,2,35,0.916666667,1,0.000168085,0,35,35,CUT2,0,0.306676276,42,3600,TRUE,135,118,11.77182579,0,,,,
soybean_small,2,35,0.916666667,1,0.000257015,0,35,35,CUT2,0,0.300971583,0,3600,TRUE,138,106,4.908821583,0,,,,
tic_tac_toe,2,718,0.704166667,0.706128134,0.001624823,0,507,507,CUT2,0,150.1648223,138,3600,TRUE,125,103,4.447903156,0,,,,
tic_tac_toe,2,718,0.679166667,0.71448468,0.001826048,0,513,513,CUT2,0,126.566221,15,3600,TRUE,153,129,11.733639,0,,,,
tic_tac_toe,2,718,0.641666667,0.707520891,0.001662016,0,508,508,CUT2,0,102.0900185,89,3600,TRUE,134,110,4.614241838,0,,,,
tic_tac_toe,2,718,0.670833333,0.711699164,0.001715183,0,511,511,CUT2,0,105.5095816,42,3600,TRUE,140,115,4.60119772,0,,,,
tic_tac_toe,2,718,0.658333333,0.721448468,0.00088501,0,518,518,CUT2,0,140.4886218,0,3600,TRUE,0,0,0,0,,,,
spect,3,200,0.656716418,0.785,3600.005929,0.171974522,157,184,CUT2,0,316.1418781,0,3600,TRUE,171,150,12.37945962,0,,,,
climate,3,405,0.888888889,0.967901235,3600.028915,0.033163265,392,405,CUT2,0,465.2371017,0,3600,TRUE,246,219,22.00889039,,,,,
blood,3,560,0.79144385,0.8125,3600.034195,0.074725275,455,489,CUT2,0,3022.159907,138,3600,TRUE,0,0,0,0,,,,
climate,4,405,0.911111111,0.967901235,3600.087019,0.033163265,392,405,CUT2,0,2797.66092,138,3600,TRUE,0,0,0,,,,,
blood,3,560,0.786096257,0.8125,3600.027779,0.09010989,455,496,CUT2,0,1863.015245,15,3600,TRUE,0,0,0,,,,,
blood,3,560,0.834224599,0.798214286,3600.027147,0.123042506,447,502,CUT2,0,5628.355113,89,3600,TRUE,0,0,0,,,,,
blood,3,560,0.780748663,0.814285714,3600.03489,0.048245614,456,478,CUT2,0,1640.436725,42,3600,TRUE,0,0,0,,,,,
car,5,1296,0.835648148,0.853395062,3600.062726,0.173499434,883,1036.2,CUT2,0.2,72029.71547,138,3600,TRUE,0,0,0,,,,,
climate,4,405,0.925925926,0.955555556,3600.980193,0.046511628,387,405,CUT2,0,26986.84701,15,3600,TRUE,0,0,0,0,,,,
blood,3,560,0.727272727,0.808928571,3600.024299,0.105960265,453,501,CUT2,0,4227.933854,0,3600,TRUE,53,47,1.509055376,0,,,,
climate,4,405,0.896296296,0.980246914,3600.137933,0.020151134,397,405,CUT2,0,3522.988118,89,3600,TRUE,50,46,1.185274363,0,,,,
breast_cancer,3,214,0.652777778,0.831775701,3563.670687,0,178,178,CUT2,0,550.5827868,138,3600,TRUE,79,71,0.802546978,,,,,
breast_cancer,3,214,0.569444444,0.841121495,3600.007829,0.055555556,180,190,CUT2,0,650.0583043,15,3600,TRUE,81,74,0.821853399,0,,,,
breast_cancer,3,214,0.680555556,0.817757009,3600.005734,0.051428571,175,184,CUT2,0,781.1003432,89,3600,TRUE,0,0,0,,,,,
fico_binary,3,7844,0.697131931,0.716343702,3600.037939,0.390816871,5619,7815,CUT2,0,72037.50801,138,3600,TRUE,0,0,0,,,,,
breast_cancer,3,214,0.722222222,0.827102804,3600.005875,0.096045198,177,194,CUT2,0,119.446101,42,3600,TRUE,0,0,0,,,,,
climate,4,405,0.888888889,0.960493827,3600.107986,0.041131105,389,405,CUT2,0,23382.4367,42,3600,TRUE,0,0,0,,,,,
breast_cancer,3,214,0.722222222,0.822429907,364.3418398,0.096590909,176,193,CUT2,0,218.6636353,0,3600,TRUE,0,0,0,,,,,
climate,4,405,0.925925926,0.955555556,3600.065004,0.046511628,387,405,CUT2,0,841.9433262,0,3600,TRUE,0,0,0,,,,,
car,3,1296,0.782407407,0.813271605,3600.005245,0.19829222,1054,1263,CUT2,0,22198.06827,138,3600,TRUE,0,0,0,0,,,,
car,5,1296,0.865740741,0.853395062,3600.050651,0.177012987,770,906.3,CUT2,0.3,72035.12843,15,3600,TRUE,0,0,0,,,,,
car,3,1296,0.805555556,0.813271605,3600.007365,0.222011385,1054,2340.8,CUT2,0,11571.11036,15,3600,TRUE,0,0,0,,,,,
iris,5,112,0.973684211,1,0.005871058,0,112,112,CUT2,0,7.17335169,138,3600,TRUE,0,0,0,,,,,
iris,5,112,0.973684211,1,0.003446817,0,112,112,CUT2,0,6.582784861,15,3600,TRUE,0,0,0,,,,,
iris,5,112,1,1,0.002829075,0,112,93,CUT2,0,7.703845501,89,3600,TRUE,98,0,0,,,,,
iris,5,112,1,1,0.00316,0,112,93,CUT2,0,5.349928759,42,3600,TRUE,0,0,0,0,,,,
iris,5,112,0.973684211,1,0.00328207,0,112,93,CUT2,0,22.70307907,0,3600,TRUE,98,0,0,0,,,,
monk1,5,93,1,1,0.001882076,0,93,93,CUT2,0,16.50895167,138,3600,TRUE,0,0,0,,,,,
monk1,5,93,1,1,0.001729965,0,93,93,CUT2,0,15.53946928,15,3600,TRUE,98,0,0,0,,,,
monk1,5,93,1,1,0.001968145,0,93,7820,CUT2,0,18.80329462,89,3600,TRUE,98,0,0,0,,,,
monk1,5,93,0.870967742,1,0.001698971,0,93,91,CUT2,0,20.16029326,42,3600,TRUE,0,0,0,0,,,,
monk1,5,93,1,1,0.001600981,0,93,91,CUT2,0,15.73741218,0,3600,TRUE,0,0,0,0,,,,
car,3,1296,0.819444444,0.808641975,3600.009818,0.211832061,1048,35,CUT2,0,16420.03268,89,3600,TRUE,0,0,0,0,,,,
fico_binary,3,7844,0.715869981,0.716471188,3600.215863,0.391459075,5620,79,CUT2,0,72036.54784,15,3600,TRUE,0,0,0,,,,,
monk3,5,91,0.903225806,0.989010989,3600.016075,0.011111111,90,77,CUT2,0,6.889219433,138,3600,TRUE,0,0,0,,,,,
monk3,5,91,0.774193548,1,0.001587152,0,91,35,CUT2,0,59.60304807,15,3600,TRUE,0,0,0,0,,,,
monk3,5,91,0.806451613,1,0.001688004,0,91,35,CUT2,0,8.492746837,89,3600,TRUE,0,0,0,0,,,,
monk3,5,91,0.838709677,1,0.002426147,0,91,81,CUT2,0,13.40320559,42,3600,TRUE,0,0,0,,,,,
monk3,5,91,0.870967742,1,0.002285957,0,91,79,CUT2,0,3.345420144,0,3600,TRUE,0,0,0,,,,,
soybean_small,5,35,1,1,0.001546144,0,35,112,CUT2,0,3.297523096,138,3600,TRUE,0,0,0,0,,,,
soybean_small,5,35,1,1,0.001643896,0,35,112,CUT2,0,2.928527296,15,3600,TRUE,0,0,0,0,,,,
soybean_small,5,35,0.916666667,1,0.00301218,0,35,112,CUT2,0,3.042225048,89,3600,TRUE,0,0,0,0,,,,
soybean_small,5,35,0.916666667,1,0.00139904,0,35,112,CUT2,0,3.295246027,42,3600,TRUE,0,0,0,0,,,,
soybean_small,5,35,1,1,0.001641989,0,35,112,CUT2,0,3.597480714,0,3600,TRUE,0,0,0,0,,,,
iris,4,112,0.973684211,1,0.00141716,0,112,93,CUT2,0,4.418154255,138,3600,TRUE,0,0,0,0,,,,
iris,4,112,0.973684211,1,0.001353025,0,112,93,CUT2,0,2.654148735,15,3600,TRUE,0,0,0,,,,,
iris,4,112,0.947368421,1,0.00117898,0,112,93,CUT2,0,2.916690595,89,3600,TRUE,0,0,0,,,,,
iris,4,112,1,1,0.00138092,0,112,93,CUT2,0,2.743629649,42,3600,TRUE,0,0,0,0,,,,
iris,4,112,0.947368421,1,0.001314163,0,112,93,CUT2,0,11.25318358,0,3600,TRUE,0,0,0,0,,,,
monk1,4,93,1,1,0.000677824,0,93,35,CUT2,0,9.956432879,138,3600,TRUE,0,0,0,,,,,
monk1,4,93,1,1,0.000868797,0,93,35,CUT2,0,9.783319533,15,3600,TRUE,0,0,0,,,,,
monk1,4,93,1,1,0.001127005,0,93,35,CUT2,0,12.20686386,89,3600,TRUE,0,0,0,0,,,,
monk1,4,93,1,1,0.001033068,0,93,439,CUT2,0,8.924636647,42,3600,TRUE,0,0,0,0,,,,
monk1,4,93,1,1,0.001599073,0,93,1010,CUT2,0,8.823064052,0,3600,TRUE,0,0,0,0,,,,
soybean_small,4,35,1,1,0.001097918,0,35,1003,CUT2,0,1.362189606,138,3600,TRUE,0,0,0,0,,,,
soybean_small,4,35,0.916666667,1,0.000883818,0,35,1296,CUT2,0,1.3590113,15,3600,TRUE,0,0,0,0,,,,
soybean_small,4,35,1,1,0.000801086,0,35,439,CUT2,0,1.393553972,89,3600,TRUE,0,0,0,0,,,,
soybean_small,4,35,1,1,0.000756025,0,35,1296,CUT2,0,1.57789439,42,3600,TRUE,0,0,0,0,,,,
soybean_small,4,35,0.916666667,1,0.000751019,0,35,906.249501,CUT2,0,1.43138402,0,3600,TRUE,0,0,0,0,,,,
fico_binary,4,7844,0.701720841,0.722335543,3600.08463,0.385180595,2259.2,1296,CUT2,0.6,72077.35097,138,3600,TRUE,0,0,0,0,,,,
balance_scale,4,468,0.713375796,0.797008547,3600.006759,0.1769437,373,451,CUT2,0,7721.672385,138,3600,TRUE,0,0,0,0,,,,
balance_scale,4,468,0.681528662,0.803418803,3600.006448,0.167553191,376,438,CUT2,0,30557.30874,15,3600,TRUE,0,0,0,0,,,,
balance_scale,4,468,0.76433121,0.775641026,3600.005466,0.242424242,363,364.3527338,CUT2,0,5453.980963,89,3600,TRUE,0,0,0,0,,,,
balance_scale,4,468,0.687898089,0.792735043,3600.005806,0.180592992,371,323.7396567,CUT2,0,13245.96409,42,3600,TRUE,0,0,0,,,,,
balance_scale,4,468,0.751592357,0.782051282,3600.024268,0.204918033,366,6255.884627,CUT2,0,6431.349318,0,3600,TRUE,0,0,0,,,,,
blood,4,560,0.743315508,0.823214286,3600.015217,0.214750542,461,3129.35,CUT2,0,53869.79057,138,3600,TRUE,0,0,0,0,,,,
balance_scale,2,468,0.624203822,0.700854701,0.000505924,0,328,325,CUT2,0,18.38506653,138,3600,TRUE,0,0,0,,,,,
balance_scale,2,468,0.649681529,0.692307692,0.000534058,0,324,324,CUT2,0,20.4748913,15,3600,TRUE,0,0,0,,,,,
balance_scale,2,468,0.694267516,0.677350427,0.000531912,0,317,325,CUT2,0,20.55948669,89,3600,TRUE,0,0,0,,,,,
balance_scale,2,468,0.643312102,0.694444444,0.000518084,0,325,326,CUT2,0,20.02630263,42,3600,TRUE,0,0,0,,,,,
balance_scale,2,468,0.668789809,0.685897436,0.000699997,0,321,85,CUT2,0,16.92141164,0,3600,TRUE,0,0,0,,,,,
spect,2,200,0.71641791,0.76,0.000314951,0,152,87,CUT2,0,56.27185767,138,3600,TRUE,0,0,0,,,,,
spect,2,200,0.776119403,0.74,0.000300884,0,148,86,CUT2,0,27.71601603,15,3600,TRUE,0,0,0,,,,,
spect,2,200,0.746268657,0.75,0.000310183,0,150,326,CUT2,0,28.18057884,89,3600,TRUE,0,0,0,,,,,
spect,2,200,0.746268657,0.75,0.000315905,0,150,326,CUT2,0,39.94484597,42,3600,TRUE,0,0,0,,,,,
spect,2,200,0.731343284,0.755,0.000435829,0,151,86,CUT2,0,35.14418871,0,3600,TRUE,0,0,0,,,,,
soybean_small,3,35,1,1,0.000274897,0,35,326,CUT2,0,0.656349286,138,3600,TRUE,0,0,0,,,,,
soybean_small,3,35,0.916666667,1,0.000283003,0,35,86,CUT2,0,0.593489945,15,3600,TRUE,0,0,0,,,,,
soybean_small,3,35,0.916666667,1,0.000277996,0,35,326,CUT2,0,0.578588687,89,3600,TRUE,0,0,0,,,,,
soybean_small,3,35,0.916666667,1,0.000277996,0,35,87,CUT2,0,0.639980711,42,3600,TRUE,0,0,0,,,,,
soybean_small,3,35,0.916666667,1,0.000279903,0,35,326,CUT2,0,0.62955796,0,3600,TRUE,0,0,0,,,,,
monk1,3,93,0.935483871,0.913978495,0.000423908,0,85,112,CUT2,0,7.881466448,138,3600,TRUE,0,0,0,,,,,
monk1,3,93,0.741935484,0.935483871,0.000576973,0,87,112,CUT2,0,6.758110769,15,3600,TRUE,0,0,0,,,,,
monk1,3,93,0.903225806,0.924731183,0.000298977,0,86,93,CUT2,0,6.451223813,89,3600,TRUE,0,0,0,,,,,
monk1,3,93,0.903225806,0.924731183,0.000283957,0,86,258,CUT2,0,7.528161131,42,3600,TRUE,0,0,0,,,,,
monk1,3,93,0.903225806,0.924731183,0.000430107,0,86,254,CUT2,0,5.261300549,0,3600,TRUE,0,0,0,,,,,
monk3,3,91,0.967741935,0.945054945,0.000294924,0,86,263,CUT2,0,3.6543433,138,3600,TRUE,0,0,0,,,,,
monk3,3,91,0.903225806,0.956043956,0.000701904,0,87,92,CUT2,0,11.26598275,15,3600,TRUE,0,0,0,,,,,
monk3,3,91,0.903225806,0.967032967,0.000568867,0,88,98,CUT2,0,3.455405295,89,3600,TRUE,0,0,0,,,,,
monk3,3,91,0.903225806,0.967032967,0.000288963,0,88,263,CUT2,0,6.107841179,42,3600,TRUE,0,0,0,,,,,
monk3,3,91,0.903225806,0.967032967,0.000429153,0,88,263,CUT2,0,1.025346592,0,3600,TRUE,0,0,0,0,,,,
iris,3,112,0.973684211,1,0.000899076,0,112,263,CUT2,0,1.475040205,138,3600,TRUE,0,0,0,0,,,,
iris,3,112,0.973684211,1,0.0004282,0,112,263,CUT2,0,1.348546557,15,3600,TRUE,0,0,0,0,,,,
iris,3,112,0.973684211,1,0.000422955,0,112,263,CUT2,0,1.297777258,89,3600,TRUE,0,0,0,0,,,,
iris,3,112,1,0.991071429,0.000418186,0,111,263,CUT2,0,1.237306379,42,3600,TRUE,0,0,0,0,,,,
iris,3,112,0.973684211,1,0.000414133,0,112,319,CUT2,0,4.242903531,0,3600,TRUE,0,0,0,0,,,,
hayes_roth,3,120,0.725,0.775,0.000362873,0,93,263,CUT2,0,21.36835286,138,3600,TRUE,0,0,0,0,,,,
hayes_roth,3,120,0.7,0.775,0.00037694,0,93,263,CUT2,0,15.28209547,15,3600,TRUE,0,0,0,0,,,,
hayes_roth,3,120,0.8,0.766666667,0.000568151,0,92,263,CUT2,0,61.31193542,89,3600,TRUE,0,0,0,0,,,,
hayes_roth,3,120,0.625,0.808333333,0.000514984,0,97,318,CUT2,0,26.77939054,42,3600,TRUE,0,0,0,0,,,,
hayes_roth,3,120,0.575,0.816666667,0.000514984,0,98,107,CUT2,0,16.48579779,0,3600,TRUE,0,0,0,0,,,,
ionosphere,3,263,0.852272727,0.950570342,3600.024724,0.052,250,263,CUT2,0,758.5735224,138,3600,TRUE,0,0,0,0,,,,
house_votes_84,3,326,0.972477064,0.966257669,3600.009636,0.012698413,315,108,CUT2,0,195.0700853,138,3600,TRUE,0,0,0,0,,,,
house_votes_84,3,326,0.935779817,0.981595092,1792.148744,0,320,112,CUT2,0,145.9651597,15,3600,TRUE,0,0,0,0,,,,
breast_cancer,4,214,0.611111111,0.869158879,3600.012907,0.150537634,186,112,CUT2,0,7814.880562,138,3600,TRUE,126,0,0,0,,,,
ionosphere,3,263,0.897727273,0.942965779,3600.024135,0.060483871,248,94,CUT2,0,607.5444812,15,3600,TRUE,0,0,0,0,,,,
house_votes_84,3,326,0.95412844,0.975460123,1719.08522,0,318,97,CUT2,0,264.6065347,89,3600,TRUE,0,0,0,0,,,,
ionosphere,3,263,0.909090909,0.931558935,3600.055617,0.073469388,245,112,CUT2,0,833.9387008,89,3600,TRUE,126,0,0,0,,,,
house_votes_84,3,326,0.963302752,0.975460123,2765.362678,0,318,200,CUT2,0,253.5644514,42,3600,TRUE,0,0,0,0,,,,
house_votes_84,3,326,0.944954128,0.978527607,0.01888895,0,319,200,CUT2,0,237.7404591,0,3600,TRUE,0,0,0,0,,,,
ionosphere,3,263,0.909090909,0.939163498,3600.02431,0.064777328,247,200,CUT2,0,1093.333452,42,3600,TRUE,0,0,0,0,,,,
ionosphere,3,263,0.920454545,0.927756654,3600.025084,0.077868852,244,326,CUT2,0,753.6509638,0,3600,TRUE,0,0,0,0,,,,
breast_cancer,4,214,0.722222222,0.873831776,3600.018007,0.144385027,187,120,CUT2,0,19277.65778,15,3600,TRUE,0,0,0,0,,,,
monk2,3,126,0.674418605,0.746031746,0.005938053,0,94,326,CUT2,0,44.96120564,138,3600,TRUE,0,0,0,0,,,,
monk2,3,126,0.674418605,0.76984127,0.005396843,0,97,326,CUT2,0,43.1614273,15,3600,TRUE,0,0,0,0,,,,
monk2,3,126,0.744186047,0.761904762,0.005630016,0,96,325.6666667,CUT2,0,101.724453,89,3600,TRUE,0,0,0,0,,,,
monk2,3,126,0.697674419,0.76984127,0.005443096,0,97,259.1702233,CUT2,0,35.35099556,42,3600,TRUE,0,0,0,0,,,,
monk2,3,126,0.627906977,0.76984127,0.005600929,0,97,326,CUT2,0,60.50596759,0,3600,TRUE,0,0,0,0,,,,
hayes_roth,5,120,0.75,0.9,3600.013742,0.111111111,108,112,CUT2,0,257.0242346,138,3600,TRUE,0,0,0,0,,,,
hayes_roth,5,120,0.8,0.883333333,3600.019866,0.132075472,106,214,CUT2,0,653.444247,15,3600,TRUE,0,0,0,0,,,,
car,3,1296,0.814814815,0.810185185,3600.004976,0.203809524,1050,214,CUT2,0,19762.12095,42,3600,TRUE,0,0,0,0,,,,
hayes_roth,5,120,0.875,0.883333333,3600.023276,0.132075472,106,112,CUT2,0,10151.01223,89,3600,TRUE,0,0,0,0,,,,
car,3,1296,0.787037037,0.819444444,3600.021637,0.171374765,1062,263,CUT2,0,5550.049133,0,3600,TRUE,0,0,0,0,,,,
breast_cancer,4,214,0.666666667,0.859813084,3600.016294,0.163043478,184,183.2,CUT2,0,46635.32016,89,3600,TRUE,0,0,0,0,,,,
hayes_roth,5,120,0.625,0.916666667,3600.01853,0.090909091,110,2397,CUT2,0,3046.275291,42,3600,TRUE,0,0,0,0,,,,
breast_cancer,4,214,0.680555556,0.855140187,3600.016248,0.169398907,183,2397,CUT2,0,488.975867,42,3600,TRUE,0,0,0,0,,,,
kr_vs_kp,3,2397,0.936170213,0.938673342,3600.02245,0.065333333,2250,2397,CUT2,0,36026.81677,138,3600,TRUE,0,0,0,0,,,,
hayes_roth,5,120,0.65,0.925,3600.016772,0.081081081,111,2397,CUT2,0,430.142434,0,3600,TRUE,0,0,0,0,,,,
breast_cancer,4,214,0.666666667,0.855140187,3600.023878,0.169398907,183,2397,CUT2,0,1588.85495,0,3600,TRUE,0,0,0,0,,,,
ionosphere,5,263,0.897727273,0.97338403,3600.212853,0.02734375,256,2157.1,CUT2,0,4263.641269,138,3600,TRUE,0,0,0,0,,,,
ionosphere,5,263,0.909090909,0.977186312,3601.601924,0.023346304,257,263,CUT2,0,3297.796866,15,3600,TRUE,0,0,0,,,,,
