Data,H,|I|,Out-Acc,In-Acc,Sol-Time,Gap,ObjVal,# CB,User Cuts,Cuts/CB,CB-Time,INT-CB-time,FRAC-CB-TIME,CB-Eps,Model,Time Limit,Rand. State,ObjBound,Warm Start,Single Feature Use,Max Features
climate,5,405,0.918518519,0.920987654,3600.209039,0.085790885,373,0,0,0,0,0,0,0,MCF1,3600,15,405,FALSE,None,None
fico_binary,2,7844,0.662715105,0.663564508,3600.025265,0.443611912,5205,0,0,0,0,0,0,0,MCF2,3600,0,7514,FALSE,None,None
blood,4,560,0.743315508,0.8230563,3600.005357,0.199143469,560,0,0,0,0,0,0,0,FlowOCT,3600,138,467,FALSE,FALSE,FALSE
tic_tac_toe,5,718,0.758333333,0.828810021,3600.011784,0.208754209,718,0,0,0,0,0,0,0,FlowOCT,3600,15,594,FALSE,FALSE,FALSE
monk2,5,126,0.534883721,0.952380952,3600.00456,0.058823497,126,0,0,0,0,0,0,0,FlowOCT,3600,0,119.0000037,FALSE,FALSE,FALSE
breast_cancer,3,214,0.708333333,0.822429907,3600.003167,0.159090909,176,0,0,0,0,0,0,0,MCF2,3600,42,204,FALSE,None,None
fico_binary,3,7844,0.343785851,0.341917389,3600.061851,5.738156761,1161,0,0,0,0,0,0,0,MCF1,3600,0,7823,FALSE,None,None
blood,2,560,0.737967914,0.792857143,2716.190209,0,444,0,0,0,0,0,0,0,MCF2,3600,138,444,FALSE,None,None
blood,4,560,0.780748663,0.820375335,3600.005762,0.212121211,560,0,0,0,0,0,0,0,FlowOCT,3600,15,462.0000004,FALSE,FALSE,FALSE
climate,5,405,0.925925926,0.913580247,3600.24645,0.094594595,370,0,0,0,0,0,0,0,MCF2,3600,15,405,FALSE,None,None
tic_tac_toe,5,718,0.8125,0.849686848,3600.00999,0.19269103,718,0,0,0,0,0,0,0,FlowOCT,3600,89,602.0000002,FALSE,FALSE,FALSE
spect,5,200,0.626865672,0.902255639,3600.008347,0.123595506,200,0,0,0,0,0,0,0,FlowOCT,3600,138,178,FALSE,FALSE,FALSE
breast_cancer,3,214,0.680555556,0.836448598,3600.003308,0.111731844,179,0,0,0,0,0,0,0,MCF2,3600,0,199,FALSE,None,None
blood,3,560,0.780748663,0.805357143,3600.002804,0.232815965,451,0,0,0,0,0,0,0,MCF1,3600,138,556,FALSE,None,None
blood,2,560,0.727272727,0.782142857,3600.004009,0.029680365,438,0,0,0,0,0,0,0,MCF2,3600,15,451,FALSE,None,None
blood,2,560,0.79144385,0.775,843.865056,0,434,0,0,0,0,0,0,0,MCF2,3600,89,434,FALSE,None,None
blood,4,560,0.79144385,0.788203753,3600.016543,0.266968326,560,0,0,0,0,0,0,0,FlowOCT,3600,89,442,FALSE,FALSE,FALSE
climate,5,405,0.903703704,0.967901235,3600.134341,0.033163265,392,0,0,0,0,0,0,0,MCF1,3600,89,405,FALSE,None,None
tic_tac_toe,5,718,0.7875,0.841336117,3600.012273,0.196666667,718,0,0,0,0,0,0,0,FlowOCT,3600,42,600,FALSE,FALSE,FALSE
blood,2,560,0.77540107,0.773214286,1306.542505,0,433,0,0,0,0,0,0,0,MCF2,3600,42,433,FALSE,None,None
spect,5,200,0.492537313,0.902255639,3600.004143,0.123595506,200,0,0,0,0,0,0,0,FlowOCT,3600,15,178,FALSE,FALSE,FALSE
monk2,3,126,0.651162791,0.76984127,3600.002365,0.113402062,97,0,0,0,0,0,0,0,MCF2,3600,138,108,FALSE,None,None
blood,3,560,0.743315508,0.810714286,3600.003334,0.207048458,454,0,0,0,0,0,0,0,MCF1,3600,15,548,FALSE,None,None
monk2,3,126,0.674418605,0.777777778,1202.42779,0,98,0,0,0,0,0,0,0,MCF2,3600,15,98,FALSE,None,None
blood,2,560,0.748663102,0.789285714,2048.253725,0,442,0,0,0,0,0,0,0,MCF2,3600,0,442,FALSE,None,None
blood,4,560,0.764705882,0.844504021,3600.010382,0.206896552,560,0,0,0,0,0,0,0,FlowOCT,3600,42,464,FALSE,FALSE,FALSE
climate,5,405,0.881481481,0.935802469,3600.264892,0.068601583,379,0,0,0,0,0,0,0,MCF2,3600,89,405,FALSE,None,None
tic_tac_toe,5,718,0.8125,0.847599165,3600.010005,0.173202614,718,0,0,0,0,0,0,0,FlowOCT,3600,0,612,FALSE,FALSE,FALSE
spect,5,200,0.656716418,0.909774436,3600.003969,0.104972376,200,0,0,0,0,0,0,0,FlowOCT,3600,89,181,FALSE,FALSE,FALSE
blood,3,560,0.802139037,0.789285714,3600.002412,0.233031674,442,0,0,0,0,0,0,0,MCF1,3600,89,545,FALSE,None,None
monk2,3,126,0.720930233,0.761904762,3600.001158,0.09375,96,0,0,0,0,0,0,0,MCF2,3600,89,105,FALSE,None,None
climate,2,405,0.888888889,0.945679012,3600.006459,0.046997389,383,0,0,0,0,0,0,0,MCF2,3600,138,401,FALSE,None,None
blood,4,560,0.770053476,0.801608579,3600.005295,0.214750541,560,0,0,0,0,0,0,0,FlowOCT,3600,0,461.0000007,FALSE,FALSE,FALSE
balance_scale,5,468,0.76433121,0.798076923,3600.006332,0.231578945,468,0,0,0,0,0,0,0,FlowOCT,3600,138,380.0000006,FALSE,FALSE,FALSE
climate,5,405,0.888888889,0.977777778,3600.115677,0.022727273,396,0,0,0,0,0,0,0,MCF1,3600,42,405,FALSE,None,None
spect,5,200,0.611940299,0.857142857,3600.002662,0.136363636,200,0,0,0,0,0,0,0,FlowOCT,3600,42,176,FALSE,FALSE,FALSE
blood,3,560,0.79144385,0.810714286,3600.002785,0.226872247,454,0,0,0,0,0,0,0,MCF1,3600,42,557,FALSE,None,None
monk2,3,126,0.627906977,0.801587302,3600.002152,0.059405941,101,0,0,0,0,0,0,0,MCF2,3600,42,107,FALSE,None,None
climate,2,405,0.948148148,0.933333333,3600.027468,0.066137566,378,0,0,0,0,0,0,0,MCF2,3600,15,403,FALSE,None,None
climate,4,405,0.874074074,0.97037037,3600.230848,0.033163265,405,0,0,0,0,0,0,0,FlowOCT,3600,138,392.0000002,FALSE,FALSE,FALSE
balance_scale,5,468,0.757961783,0.810897436,3600.007604,0.231578947,468,0,0,0,0,0,0,0,FlowOCT,3600,15,380,FALSE,FALSE,FALSE
climate,5,405,0.866666667,0.962962963,3600.496161,0.038461538,390,0,0,0,0,0,0,0,MCF2,3600,42,405,FALSE,None,None
spect,5,200,0.611940299,0.834586466,3600.001718,0.142857134,200,0,0,0,0,0,0,0,FlowOCT,3600,0,175.0000013,FALSE,FALSE,FALSE
blood,3,560,0.732620321,0.816071429,3600.002958,0.203501094,457,0,0,0,0,0,0,0,MCF1,3600,0,550,FALSE,None,None
monk2,3,126,0.744186047,0.753968254,3600.001462,0.105263158,95,0,0,0,0,0,0,0,MCF2,3600,0,105,FALSE,None,None
climate,2,405,0.874074074,0.940740741,3600.005906,0.05511811,381,0,0,0,0,0,0,0,MCF2,3600,89,402,FALSE,None,None
climate,4,405,0.948148148,0.955555556,3600.127075,0.041131105,405,0,0,0,0,0,0,0,FlowOCT,3600,15,389.0000001,FALSE,FALSE,FALSE
balance_scale,5,468,0.719745223,0.820512821,3600.006554,0.21875,468,0,0,0,0,0,0,0,FlowOCT,3600,89,384,FALSE,FALSE,FALSE
climate,5,405,0.911111111,0.925925926,3600.155976,0.08,375,0,0,0,0,0,0,0,MCF1,3600,0,405,FALSE,None,None
climate,5,405,0.407407407,0.322222222,3600.234379,inf,405,0,0,0,0,0,0,0,FlowOCT,3600,138,0,FALSE,FALSE,FALSE
climate,3,405,0.903703704,0.955555556,3600.032422,0.046511628,387,0,0,0,0,0,0,0,MCF1,3600,138,405,FALSE,None,None
spect,3,200,0.626865672,0.79,3600.008029,0.265822785,158,0,0,0,0,0,0,0,MCF2,3600,138,200,FALSE,None,None
climate,2,405,0.888888889,0.950617284,3600.017421,0.041558442,385,0,0,0,0,0,0,0,MCF2,3600,42,401,FALSE,None,None
climate,4,405,0.925925926,0.922222222,3600.150092,0.077127659,405,0,0,0,0,0,0,0,FlowOCT,3600,89,376.0000001,FALSE,FALSE,FALSE
balance_scale,5,468,0.643312102,0.807692308,3600.021478,0.215584416,468,0,0,0,0,0,0,0,FlowOCT,3600,42,385,FALSE,FALSE,FALSE
climate,5,405,0.903703704,0.958024691,3600.281751,0.043814433,388,0,0,0,0,0,0,0,MCF2,3600,0,405,FALSE,None,None
climate,5,405,0.918518519,0.918518519,3600.234137,0.082887701,405,0,0,0,0,0,0,0,FlowOCT,3600,15,374,FALSE,FALSE,FALSE
climate,3,405,0.925925926,0.938271605,3600.030901,0.065789474,380,0,0,0,0,0,0,0,MCF1,3600,15,405,FALSE,None,None
spect,3,200,0.671641791,0.79,3600.003158,0.265822785,158,0,0,0,0,0,0,0,MCF2,3600,15,200,FALSE,None,None
climate,2,405,0.911111111,0.943209877,3600.005883,0.044502618,382,0,0,0,0,0,0,0,MCF2,3600,0,399,FALSE,None,None
climate,4,405,0.844444444,0.966666667,3600.138978,0.051948052,405,0,0,0,0,0,0,0,FlowOCT,3600,42,385,FALSE,FALSE,FALSE
balance_scale,5,468,0.732484076,0.83974359,3600.115052,0.206185567,468,0,0,0,0,0,0,0,FlowOCT,3600,0,388,FALSE,FALSE,FALSE
ionosphere,5,263,0.875,0.969581749,3600.394595,0.031372549,255,0,0,0,0,0,0,0,MCF1,3600,138,263,FALSE,None,None
climate,5,405,0.888888889,0.918518519,3600.350956,0.077127659,405,0,0,0,0,0,0,0,FlowOCT,3600,89,376.0000002,FALSE,FALSE,FALSE
climate,3,405,0.903703704,0.948148148,3600.026443,0.0546875,384,0,0,0,0,0,0,0,MCF1,3600,89,405,FALSE,None,None
spect,3,200,0.626865672,0.8,3600.012789,0.25,160,0,0,0,0,0,0,0,MCF2,3600,89,200,FALSE,None,None
ionosphere,2,263,0.829545455,0.88973384,3600.006779,0.081196581,234,0,0,0,0,0,0,0,MCF2,3600,138,253,FALSE,None,None
climate,4,405,0.888888889,0.925925926,3600.141148,0.071428571,405,0,0,0,0,0,0,0,FlowOCT,3600,0,378.0000002,FALSE,FALSE,FALSE
ionosphere,5,263,0.943181818,0.950570342,3600.217989,0.052,250,0,0,0,0,0,0,0,MCF2,3600,138,263,FALSE,None,None
climate,5,405,0.851851852,0.959259259,3600.22797,0.051948052,405,0,0,0,0,0,0,0,FlowOCT,3600,42,385,FALSE,FALSE,FALSE
climate,3,405,0.866666667,0.95308642,3600.044923,0.049222798,386,0,0,0,0,0,0,0,MCF1,3600,42,405,FALSE,None,None
spect,3,200,0.71641791,0.775,3600.00274,0.290322581,155,0,0,0,0,0,0,0,MCF2,3600,42,200,FALSE,None,None
ionosphere,2,263,0.806818182,0.904942966,3600.005428,0.058823529,238,0,0,0,0,0,0,0,MCF2,3600,15,252,FALSE,None,None
ionosphere,4,263,0.920454545,0.971428571,3600.189324,0.039525688,263,0,0,0,0,0,0,0,FlowOCT,3600,138,253.0000009,FALSE,FALSE,FALSE
ionosphere,5,263,0.806818182,0.969581749,3600.172206,0.031372549,255,0,0,0,0,0,0,0,MCF1,3600,15,263,FALSE,None,None
climate,5,405,0.874074074,0.922222222,3600.241547,0.074270557,405,0,0,0,0,0,0,0,FlowOCT,3600,0,377,FALSE,FALSE,FALSE
climate,3,405,0.911111111,0.943209877,3600.011783,0.060209424,382,0,0,0,0,0,0,0,MCF1,3600,0,405,FALSE,None,None
spect,3,200,0.626865672,0.8,3600.002944,0.25,160,0,0,0,0,0,0,0,MCF2,3600,0,200,FALSE,None,None
ionosphere,2,263,0.886363636,0.893536122,3600.005659,0.085106383,235,0,0,0,0,0,0,0,MCF2,3600,89,255,FALSE,None,None
ionosphere,4,263,0.829545455,0.96,3600.204653,0.031372547,263,0,0,0,0,0,0,0,FlowOCT,3600,15,255.0000006,FALSE,FALSE,FALSE
ionosphere,5,263,0.840909091,0.980988593,3600.286544,0.019379845,258,0,0,0,0,0,0,0,MCF2,3600,15,263,FALSE,None,None
ionosphere,5,263,0.818181818,0.977142857,3600.167053,0.019379841,263,0,0,0,0,0,0,0,FlowOCT,3600,138,258.000001,FALSE,FALSE,FALSE
ionosphere,3,263,0.909090909,0.927756654,3600.009948,0.077868852,244,0,0,0,0,0,0,0,MCF1,3600,138,263,FALSE,None,None
tic_tac_toe,3,718,0.7625,0.778551532,3600.010271,0.284436494,559,0,0,0,0,0,0,0,MCF2,3600,138,718,FALSE,None,None
ionosphere,2,263,0.818181818,0.893536122,3600.018525,0.059574468,235,0,0,0,0,0,0,0,MCF2,3600,42,249,FALSE,None,None
ionosphere,4,263,0.909090909,0.948571429,3600.069773,0.047808763,263,0,0,0,0,0,0,0,FlowOCT,3600,89,251.0000006,FALSE,FALSE,FALSE
ionosphere,5,263,0.852272727,0.980988593,3600.365391,0.019379845,258,0,0,0,0,0,0,0,MCF1,3600,89,263,FALSE,None,None
ionosphere,3,263,0.875,0.920152091,3600.010806,0.08677686,242,0,0,0,0,0,0,0,MCF1,3600,15,263,FALSE,None,None
ionosphere,5,263,0.897727273,0.942857143,3600.414938,0.10041841,263,0,0,0,0,0,0,0,FlowOCT,3600,15,239.0000001,FALSE,FALSE,FALSE
tic_tac_toe,3,718,0.7125,0.78551532,3600.029081,0.273049645,564,0,0,0,0,0,0,0,MCF2,3600,15,718,FALSE,None,None
ionosphere,2,263,0.806818182,0.908745247,3600.005574,0.071129707,239,0,0,0,0,0,0,0,MCF2,3600,0,256,FALSE,None,None
ionosphere,4,263,0.886363636,0.965714286,3600.180532,0.043650789,263,0,0,0,0,0,0,0,FlowOCT,3600,42,252.0000012,FALSE,FALSE,FALSE
ionosphere,5,263,0.875,0.965779468,3600.195852,0.035433071,254,0,0,0,0,0,0,0,MCF2,3600,89,263,FALSE,None,None
ionosphere,3,263,0.897727273,0.927756654,3600.013574,0.077868852,244,0,0,0,0,0,0,0,MCF1,3600,89,263,FALSE,None,None
ionosphere,5,263,0.829545455,0.931428571,3600.310313,0.06048387,263,0,0,0,0,0,0,0,FlowOCT,3600,89,248.0000002,FALSE,FALSE,FALSE
tic_tac_toe,3,718,0.7375,0.766016713,3600.011044,0.305454545,550,0,0,0,0,0,0,0,MCF2,3600,89,718,FALSE,None,None
fico_binary,2,7844,0.704780115,0.697456493,3600.006019,0.270022418,6972.423077,0,0,0,0,0,0,0,FlowOCT,3600,138,5490,FALSE,FALSE,FALSE
ionosphere,4,263,0.829545455,0.971428571,3600.159303,0.031372542,263,0,0,0,0,0,0,0,FlowOCT,3600,0,255.0000017,FALSE,FALSE,FALSE
ionosphere,5,263,0.909090909,0.97338403,3600.109045,0.02734375,256,0,0,0,0,0,0,0,MCF1,3600,42,263,FALSE,None,None
ionosphere,3,263,0.818181818,0.920152091,3600.023256,0.08677686,242,0,0,0,0,0,0,0,MCF1,3600,42,263,FALSE,None,None
ionosphere,5,263,0.909090909,0.971428571,3600.286173,0.043650793,263,0,0,0,0,0,0,0,FlowOCT,3600,42,252.0000001,FALSE,FALSE,FALSE
tic_tac_toe,3,718,0.758333333,0.745125348,3600.014876,0.342056075,535,0,0,0,0,0,0,0,MCF2,3600,42,718,FALSE,None,None
fico_binary,2,7844,0.705544933,0.713329509,3600.005204,0.133363122,6341.166667,0,0,0,0,0,0,0,FlowOCT,3600,15,5595,FALSE,FALSE,FALSE
ionosphere,5,263,0.897727273,0.980988593,3600.262633,0.019379845,258,0,0,0,0,0,0,0,MCF2,3600,42,263,FALSE,None,None
ionosphere,3,263,0.852272727,0.935361217,3600.011162,0.069105691,246,0,0,0,0,0,0,0,MCF1,3600,0,263,FALSE,None,None
tic_tac_toe,3,718,0.7625,0.757660167,3600.013184,0.319852941,544,0,0,0,0,0,0,0,MCF2,3600,0,718,FALSE,None,None
ionosphere,5,263,0.875,0.96,3600.255811,0.051999997,263,0,0,0,0,0,0,0,FlowOCT,3600,0,250.0000007,FALSE,FALSE,FALSE
fico_binary,2,7844,0.700956023,0.713903232,3600.045275,0.251812289,7018.911504,0,0,0,0,0,0,0,FlowOCT,3600,89,5607,FALSE,FALSE,FALSE
ionosphere,5,263,0.852272727,0.977186312,3600.097321,0.023346304,257,0,0,0,0,0,0,0,MCF1,3600,0,263,FALSE,None,None
fico_binary,2,7844,0.701720841,0.709313444,3600.015317,0.25352364,7026,0,0,0,0,0,0,0,FlowOCT,3600,42,5605,FALSE,FALSE,FALSE
ionosphere,5,263,0.840909091,0.969581749,3600.22283,0.031372549,255,0,0,0,0,0,0,0,MCF2,3600,0,263,FALSE,None,None
fico_binary,2,7844,0.714340344,0.713711991,3600.007597,0.242110852,6921.041667,0,0,0,0,0,0,0,FlowOCT,3600,0,5572,FALSE,FALSE,FALSE
blood,2,560,0.737967914,0.796246649,663.820534,0,444,0,0,0,0,0,0,0,FlowOCT,3600,138,444,FALSE,FALSE,FALSE
blood,2,560,0.727272727,0.777479893,732.2315481,0,438,0,0,0,0,0,0,0,FlowOCT,3600,15,438,FALSE,FALSE,FALSE
blood,2,560,0.79144385,0.782841823,695.9954209,0,434,0,0,0,0,0,0,0,FlowOCT,3600,89,434,FALSE,FALSE,FALSE
blood,2,560,0.77540107,0.785522788,665.182255,0,433,0,0,0,0,0,0,0,FlowOCT,3600,42,433,FALSE,FALSE,FALSE
blood,2,560,0.748663102,0.769436997,574.5995951,0,442,0,0,0,0,0,0,0,FlowOCT,3600,0,442,FALSE,FALSE,FALSE
blood,4,560,0.77540107,0.832142857,3600.273419,0.201716738,466,0,0,0,0,0,0,0,MCF1,3600,138,560,FALSE,None,None
fico_binary,4,7844,0.561759082,0.565017848,3600.68176,0.768276173,4432,0,0,0,0,0,0,0,MCF1,3600,138,7837,FALSE,None,None
breast_cancer,3,214,0.694444444,0.811188811,3600.029538,0.22,213.5,0,0,0,0,0,0,0,FlowOCT,3600,138,175,FALSE,FALSE,FALSE
breast_cancer,3,214,0.694444444,0.811188811,3600.007903,0.22,213.5,0,0,0,0,0,0,0,FlowOCT,3600,138,175,FALSE,FALSE,FALSE
fico_binary,3,7844,0.691395793,0.695161599,3600.019232,0.433543286,7825.712799,0,0,0,0,0,0,0,FlowOCT,3600,138,5459,FALSE,FALSE,FALSE
climate,3,405,0.903703704,0.97037037,3600.052133,0.046511627,405,0,0,0,0,0,0,0,FlowOCT,3600,138,387.0000003,FALSE,FALSE,FALSE
blood,4,560,0.748663102,0.826785714,3600.029583,0.20950324,463,0,0,0,0,0,0,0,MCF1,3600,15,560,FALSE,None,None
fico_binary,4,7844,0.65124283,0.648393677,3600.103411,0.545364892,5070,0,0,0,0,0,0,0,MCF1,3600,15,7835,FALSE,None,None
breast_cancer,3,214,0.694444444,0.818181818,3600.000855,0.148571429,201,0,0,0,0,0,0,0,FlowOCT,3600,15,175,FALSE,FALSE,FALSE
breast_cancer,3,214,0.694444444,0.818181818,3600.000514,0.148571429,201,0,0,0,0,0,0,0,FlowOCT,3600,15,175,FALSE,FALSE,FALSE
fico_binary,3,7844,0.703632887,0.717154332,3600.023547,0.391823621,7823.440574,0,0,0,0,0,0,0,FlowOCT,3600,15,5621,FALSE,FALSE,FALSE
climate,3,405,0.933333333,0.937037037,3600.062331,0.057441253,405,0,0,0,0,0,0,0,FlowOCT,3600,15,383.0000001,FALSE,FALSE,FALSE
blood,4,560,0.754010695,0.8,3600.008932,0.25,448,0,0,0,0,0,0,0,MCF1,3600,89,560,FALSE,None,None
fico_binary,4,7844,0.351051625,0.350841407,3600.153433,inf,0,0,0,0,0,0,0,0,MCF1,3600,89,7832,FALSE,None,None
breast_cancer,3,214,0.652777778,0.825174825,3600.00052,0.176071055,204.6363636,0,0,0,0,0,0,0,FlowOCT,3600,89,174,FALSE,FALSE,FALSE
breast_cancer,3,214,0.652777778,0.825174825,3600.000575,0.176005747,204.625,0,0,0,0,0,0,0,FlowOCT,3600,89,174,FALSE,FALSE,FALSE
fico_binary,3,7844,0.690248566,0.701663798,3600.020876,0.407637146,7820.831984,0,0,0,0,0,0,0,FlowOCT,3600,89,5556,FALSE,FALSE,FALSE
climate,3,405,0.851851852,0.933333333,3600.026531,0.060209424,405,0,0,0,0,0,0,0,FlowOCT,3600,89,382.0000001,FALSE,FALSE,FALSE
blood,4,560,0.754010695,0.830357143,3600.010841,0.204301075,465,0,0,0,0,0,0,0,MCF1,3600,42,560,FALSE,None,None
fico_binary,4,7844,0.364053537,0.346506884,3600.07089,1.8900369,2710,0,0,0,0,0,0,0,MCF1,3600,42,7832,FALSE,None,None
breast_cancer,3,214,0.708333333,0.818181818,3600.000667,0.150757576,202.5333333,0,0,0,0,0,0,0,FlowOCT,3600,42,176,FALSE,FALSE,FALSE
breast_cancer,3,214,0.708333333,0.818181818,3600.000657,0.150568182,202.5,0,0,0,0,0,0,0,FlowOCT,3600,42,176,FALSE,FALSE,FALSE
fico_binary,3,7844,0.700956023,0.709504685,3600.019725,0.394166441,7822.667899,0,0,0,0,0,0,0,FlowOCT,3600,42,5611,FALSE,FALSE,FALSE
climate,3,405,0.896296296,0.955555556,3600.116635,0.046511628,405,0,0,0,0,0,0,0,FlowOCT,3600,42,387,FALSE,FALSE,FALSE
blood,4,560,0.770053476,0.819642857,3600.007648,0.220043573,459,0,0,0,0,0,0,0,MCF1,3600,0,560,FALSE,None,None
breast_cancer,3,214,0.652777778,0.825174825,3600.00077,0.125913193,201.5384615,0,0,0,0,0,0,0,FlowOCT,3600,0,179,FALSE,FALSE,FALSE
breast_cancer,3,214,0.652777778,0.825174825,3600.000796,0.125937749,201.5428571,0,0,0,0,0,0,0,FlowOCT,3600,0,179,FALSE,FALSE,FALSE
fico_binary,4,7844,0.645889101,0.65017848,3600.066445,0.537585868,5095,0,0,0,0,0,0,0,MCF1,3600,0,7834,FALSE,None,None
fico_binary,3,7844,0.717399618,0.710843373,3600.018327,0.406729396,7821.415441,0,0,0,0,0,0,0,FlowOCT,3600,0,5560,FALSE,FALSE,FALSE
climate,3,405,0.903703704,0.933333333,3600.015531,0.065789178,405,0,0,0,0,0,0,0,FlowOCT,3600,0,380.0001053,FALSE,FALSE,FALSE
balance_scale,3,468,0.681528662,0.762820513,1684.956881,0,355,0,0,0,0,0,0,0,FlowOCT,3600,138,355,FALSE,FALSE,FALSE
blood,3,560,0.780748663,0.801608579,3600.002748,0.224232456,558.25,0,0,0,0,0,0,0,FlowOCT,3600,138,456,FALSE,FALSE,FALSE
blood,3,560,0.780748663,0.801608579,3600.005891,0.224232456,558.25,0,0,0,0,0,0,0,FlowOCT,3600,138,456,FALSE,FALSE,FALSE
car,3,1296,0.777777778,0.819444444,3600.002255,0.21575985,1296,0,0,0,0,0,0,0,FlowOCT,3600,138,1066,FALSE,FALSE,FALSE
tic_tac_toe,3,718,0.716666667,0.745302714,3600.003498,0.31261426,718,0,0,0,0,0,0,0,FlowOCT,3600,138,547,FALSE,FALSE,FALSE
balance_scale,3,468,0.694267516,0.756410256,3033.707233,7.08E-05,353.025,0,0,0,0,0,0,0,FlowOCT,3600,15,353,FALSE,FALSE,FALSE
balance_scale,3,468,0.656050955,0.740384615,2550.944446,0,354,0,0,0,0,0,0,0,FlowOCT,3600,89,354,FALSE,FALSE,FALSE
blood,3,560,0.743315508,0.801608579,3600.156468,0.199561404,547,0,0,0,0,0,0,0,FlowOCT,3600,15,456,FALSE,FALSE,FALSE
blood,3,560,0.743315508,0.801608579,3600.582867,0.199561404,547,0,0,0,0,0,0,0,FlowOCT,3600,15,456,FALSE,FALSE,FALSE
car,3,1296,0.805555556,0.818287037,3600.030295,0.229601518,1296,0,0,0,0,0,0,0,FlowOCT,3600,15,1054,FALSE,FALSE,FALSE
tic_tac_toe,3,718,0.708333333,0.791231733,3600.036485,0.289048474,718,0,0,0,0,0,0,0,FlowOCT,3600,15,557,FALSE,FALSE,FALSE
balance_scale,3,468,0.649681529,0.743589744,1441.751947,0,356,0,0,0,0,0,0,0,FlowOCT,3600,42,356,FALSE,FALSE,FALSE
balance_scale,3,468,0.681528662,0.753205128,1917.180241,8.47E-06,355.0030053,0,0,0,0,0,0,0,FlowOCT,3600,0,355,FALSE,FALSE,FALSE
blood,3,560,0.77540107,0.790884718,3600.004096,0.242630385,548,0,0,0,0,0,0,0,FlowOCT,3600,89,441,FALSE,FALSE,FALSE
blood,3,560,0.77540107,0.790884718,3600.002773,0.242630385,548,0,0,0,0,0,0,0,FlowOCT,3600,89,441,FALSE,FALSE,FALSE
car,3,1296,0.791666667,0.814814815,3600.002525,0.222641509,1296,0,0,0,0,0,0,0,FlowOCT,3600,89,1060,FALSE,FALSE,FALSE
tic_tac_toe,3,718,0.733333333,0.776617954,3600.004321,0.315018315,718,0,0,0,0,0,0,0,FlowOCT,3600,89,546,FALSE,FALSE,FALSE
blood,3,560,0.786096257,0.81769437,3600.002487,0.231919192,554.3636364,0,0,0,0,0,0,0,FlowOCT,3600,42,450,FALSE,FALSE,FALSE
blood,3,560,0.786096257,0.81769437,3600.002901,0.231728395,554.2777778,0,0,0,0,0,0,0,FlowOCT,3600,42,450,FALSE,FALSE,FALSE
car,3,1296,0.824074074,0.788194444,3600.007575,0.239005736,1296,0,0,0,0,0,0,0,FlowOCT,3600,42,1046,FALSE,FALSE,FALSE
tic_tac_toe,3,718,0.7875,0.759916493,3600.004577,0.31261426,718,0,0,0,0,0,0,0,FlowOCT,3600,42,547,FALSE,FALSE,FALSE
blood,3,560,0.780748663,0.790884718,3600.004394,0.209251101,549,0,0,0,0,0,0,0,FlowOCT,3600,0,454,FALSE,FALSE,FALSE
blood,3,560,0.780748663,0.790884718,3600.001782,0.209251101,549,0,0,0,0,0,0,0,FlowOCT,3600,0,454,FALSE,FALSE,FALSE
car,3,1296,0.796296296,0.822916667,3600.005033,0.224952741,1296,0,0,0,0,0,0,0,FlowOCT,3600,0,1058,FALSE,FALSE,FALSE
tic_tac_toe,3,718,0.7375,0.795407098,3600.002734,0.27079646,718,0,0,0,0,0,0,0,FlowOCT,3600,0,565,FALSE,FALSE,FALSEsoybean_small,2,35,0.6666666666666666,0.8285714285714286,0.04877341166138649,N/A,N/A,N/A,GOSDT+g,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3600,15,N/A,N/A,N/A
monk1,2,93,0.7741935483870968,0.8387096774193549,0.01544978842139244,N/A,N/A,N/A,GOSDT+g,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3600,15,N/A,N/A,N/A
monk1,2,93,0.9032258064516129,0.7956989247311828,0.01450580358505249,N/A,N/A,N/A,GOSDT+g,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3600,138,N/A,N/A,N/A
iris,2,112,0.9473684210526315,0.9553571428571429,0.04701421782374382,N/A,N/A,N/A,GOSDT+g,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3600,15,N/A,N/A,N/A
monk1,2,93,0.8709677419354839,0.8064516129032258,0.014292813837528229,N/A,N/A,N/A,GOSDT+g,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3600,89,N/A,N/A,N/A
monk1,2,93,0.8387096774193549,0.8172043010752689,0.014642879366874695,N/A,N/A,N/A,GOSDT+g,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3600,42,N/A,N/A,N/A
monk1,2,93,0.8387096774193549,0.8172043010752689,0.014710471034049988,N/A,N/A,N/A,GOSDT+g,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3600,0,N/A,N/A,N/A
iris,2,112,0.9473684210526315,0.9553571428571429,0.046541839838027954,N/A,N/A,N/A,GOSDT+g,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3600,138,N/A,N/A,N/A
iris,2,112,0.23684210526315788,0.36607142857142855,0.0432107038795948,N/A,N/A,N/A,GOSDT+g,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3600,89,N/A,N/A,N/A
